TICKET ID ; IV ; OV ; FV ; AV 
ACCUMULO-1205;0;7;7;[null]
ACCUMULO-1206;0;7;7;[null]
ACCUMULO-1210;0;7;7;[null]
ACCUMULO-1211;7;7;7;[]
ACCUMULO-1213;7;7;7;[]
ACCUMULO-1214;7;7;7;[]
ACCUMULO-1227;7;7;7;[]
ACCUMULO-1231;0;7;7;[null]
ACCUMULO-1233;0;7;7;[null]
ACCUMULO-1234;7;7;7;[]
ACCUMULO-1235;7;7;7;[]
ACCUMULO-1238;0;7;7;[null]
ACCUMULO-1239;0;7;7;[null]
ACCUMULO-1243;7;7;7;[]
ACCUMULO-1244;0;7;9;[null]
ACCUMULO-1250;0;7;7;[null]
ACCUMULO-1251;0;7;7;[null]
ACCUMULO-1252;7;7;7;[]
ACCUMULO-1253;0;7;7;[null]
ACCUMULO-1257;0;7;7;[null]
ACCUMULO-1261;0;7;7;[null]
ACCUMULO-1264;0;7;12;[null]
ACCUMULO-1265;0;7;7;[null]
ACCUMULO-1267;5;7;8;[5, 6, 7]
ACCUMULO-1276;7;7;7;[]
ACCUMULO-1277;7;7;7;[]
ACCUMULO-1282;7;7;7;[]
ACCUMULO-1283;0;7;7;[null]
ACCUMULO-1284;0;7;7;[null]
ACCUMULO-1285;0;7;7;[null]
ACCUMULO-1287;7;7;7;[]
ACCUMULO-1292;7;7;14;[7, 8, 9, 10, 11, 12, 13]
ACCUMULO-1312;7;7;8;[7]
ACCUMULO-1317;0;7;7;[null]
ACCUMULO-1323;0;7;7;[null]
ACCUMULO-1328;0;7;7;[null]
ACCUMULO-1330;0;7;7;[null]
ACCUMULO-1331;0;7;7;[null]
ACCUMULO-1332;0;7;7;[null]
ACCUMULO-1333;0;7;7;[null]
ACCUMULO-1343;0;7;7;[null]
ACCUMULO-1345;0;7;9;[null]
ACCUMULO-1348;7;7;7;[]
ACCUMULO-1356;0;7;7;[null]
ACCUMULO-1358;7;7;7;[]
ACCUMULO-1362;0;7;11;[null]
ACCUMULO-1365;0;7;7;[null]
ACCUMULO-1379;6;7;9;[6, 7, 8]
ACCUMULO-1382;0;7;7;[null]
ACCUMULO-1384;0;7;7;[null]
ACCUMULO-1389;0;7;7;[null]
ACCUMULO-1392;0;7;7;[null]
ACCUMULO-1401;0;7;7;[null]
ACCUMULO-1404;0;7;7;[null]
ACCUMULO-1410;0;7;9;[null]
ACCUMULO-1411;0;7;7;[null]
ACCUMULO-1413;0;7;7;[null]
ACCUMULO-1415;0;7;7;[null]
ACCUMULO-1418;7;7;7;[]
ACCUMULO-1421;0;7;10;[null]
ACCUMULO-1423;0;7;7;[null]
ACCUMULO-1424;0;7;7;[null]
ACCUMULO-1428;0;7;9;[null]
ACCUMULO-1429;7;7;7;[]
ACCUMULO-1430;0;7;7;[null]
ACCUMULO-1434;6;7;9;[6, 7, 8]
ACCUMULO-1436;0;7;7;[null]
ACCUMULO-1440;0;7;7;[null]
ACCUMULO-1441;7;7;7;[]
ACCUMULO-1443;7;7;7;[]
ACCUMULO-1456;7;7;7;[]
ACCUMULO-1465;8;8;8;[]
ACCUMULO-1470;8;8;8;[]
ACCUMULO-1471;6;8;9;[6, 7, 8]
ACCUMULO-1472;8;8;9;[8]
ACCUMULO-1473;8;8;8;[]
ACCUMULO-1474;8;8;8;[]
ACCUMULO-1477;8;8;8;[]
ACCUMULO-1492;7;8;9;[7, 8]
ACCUMULO-1500;0;8;8;[null]
ACCUMULO-1505;8;8;8;[]
ACCUMULO-1513;8;8;8;[]
ACCUMULO-1514;0;8;9;[null]
ACCUMULO-1518;8;8;8;[]
ACCUMULO-1519;8;8;8;[]
ACCUMULO-1520;0;8;8;[null]
ACCUMULO-1523;7;8;9;[7, 8]
ACCUMULO-1529;0;8;8;[null]
ACCUMULO-1536;0;8;9;[null]
ACCUMULO-1538;0;8;8;[null]
ACCUMULO-1544;7;8;9;[7, 8]
ACCUMULO-1552;8;8;8;[]
ACCUMULO-1556;8;8;9;[8]
ACCUMULO-1558;7;8;9;[7, 8]
ACCUMULO-1560;8;8;8;[]
ACCUMULO-1563;6;8;9;[6, 7, 8]
ACCUMULO-1565;0;8;8;[null]
ACCUMULO-1567;2;8;9;[2, 3, 4, 5, 6, 7, 8]
ACCUMULO-1571;8;8;8;[]
ACCUMULO-1572;7;8;9;[7, 8]
ACCUMULO-1573;8;8;8;[]
ACCUMULO-1574;8;8;8;[]
ACCUMULO-1575;8;8;8;[]
ACCUMULO-1577;8;8;8;[]
ACCUMULO-1584;8;8;9;[8]
ACCUMULO-1586;8;8;8;[]
ACCUMULO-1587;0;8;9;[null]
ACCUMULO-1591;2;8;9;[2, 3, 4, 5, 6, 7, 8]
ACCUMULO-1593;0;8;9;[null]
ACCUMULO-1595;8;8;8;[]
ACCUMULO-1596;0;8;8;[null]
ACCUMULO-1605;8;8;8;[]
ACCUMULO-1615;8;8;8;[]
ACCUMULO-1616;0;8;8;[null]
ACCUMULO-1618;7;8;9;[7, 8]
ACCUMULO-1626;8;8;8;[]
ACCUMULO-1628;2;8;12;[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
ACCUMULO-1629;0;8;8;[null]
ACCUMULO-1630;8;8;8;[]
ACCUMULO-1637;7;8;9;[7, 8]
ACCUMULO-1646;8;8;8;[]
ACCUMULO-1650;0;8;9;[null]
ACCUMULO-1651;0;8;8;[null]
ACCUMULO-1661;6;8;9;[6, 7, 8]
ACCUMULO-1668;0;9;9;[null]
ACCUMULO-1672;0;9;9;[null]
ACCUMULO-1673;0;9;9;[null]
ACCUMULO-1681;0;9;9;[null]
ACCUMULO-1683;0;9;9;[null]
ACCUMULO-1685;0;9;9;[null]
ACCUMULO-1687;9;9;9;[]
ACCUMULO-1696;9;9;9;[]
ACCUMULO-1698;9;9;9;[]
ACCUMULO-1700;9;9;9;[]
ACCUMULO-1714;0;9;9;[null]
ACCUMULO-1724;0;9;9;[null]
ACCUMULO-1730;9;9;9;[]
ACCUMULO-1732;9;9;9;[]
ACCUMULO-1735;0;9;9;[null]
ACCUMULO-1740;0;9;9;[null]
ACCUMULO-1743;0;9;9;[null]
ACCUMULO-1752;0;9;9;[null]
ACCUMULO-1774;0;9;9;[null]
ACCUMULO-1775;9;9;9;[]
ACCUMULO-1776;0;9;9;[null]
ACCUMULO-1781;0;9;9;[null]
ACCUMULO-1784;9;9;9;[]
ACCUMULO-1786;0;9;9;[null]
ACCUMULO-1788;0;9;9;[null]
ACCUMULO-1800;9;9;9;[]
ACCUMULO-1803;0;9;9;[null]
ACCUMULO-1809;7;9;10;[7, 8, 9]
ACCUMULO-1811;0;9;9;[null]
ACCUMULO-1812;0;9;9;[null]
ACCUMULO-1813;0;9;9;[null]
ACCUMULO-1814;0;9;9;[null]
ACCUMULO-1819;9;9;9;[]
ACCUMULO-1821;9;9;9;[]
ACCUMULO-1823;0;9;9;[null]
ACCUMULO-1830;0;9;9;[null]
ACCUMULO-1837;0;9;9;[null]
ACCUMULO-1839;0;9;9;[null]
ACCUMULO-1841;0;9;9;[null]
ACCUMULO-1842;0;9;9;[null]
ACCUMULO-1843;0;9;9;[null]
ACCUMULO-1846;0;9;9;[null]
ACCUMULO-1852;0;9;9;[null]
ACCUMULO-1854;9;9;9;[]
ACCUMULO-1858;9;9;9;[]
ACCUMULO-1859;0;9;9;[null]
ACCUMULO-1862;0;9;9;[null]
ACCUMULO-1866;0;9;13;[null]
ACCUMULO-1867;0;9;9;[null]
ACCUMULO-1870;9;9;9;[]
ACCUMULO-1873;9;9;9;[]
ACCUMULO-1874;0;9;9;[null]
ACCUMULO-1876;9;9;9;[]
ACCUMULO-1878;9;9;9;[]
ACCUMULO-1881;0;9;9;[null]
ACCUMULO-1884;0;9;9;[null]
ACCUMULO-1889;9;9;9;[]
ACCUMULO-1891;9;9;9;[]
ACCUMULO-1892;9;9;9;[]
ACCUMULO-1893;9;9;9;[]
ACCUMULO-1896;9;9;9;[]
ACCUMULO-1897;7;9;11;[7, 8, 9, 10]
ACCUMULO-1899;9;9;9;[]
ACCUMULO-1900;0;9;9;[null]
ACCUMULO-1901;9;9;9;[]
ACCUMULO-1903;9;9;9;[]
ACCUMULO-1905;9;9;9;[]
ACCUMULO-1908;9;9;9;[]
ACCUMULO-1911;9;9;9;[]
ACCUMULO-1914;9;9;9;[]
ACCUMULO-1917;0;9;9;[null]
ACCUMULO-1920;0;9;9;[null]
ACCUMULO-1921;9;9;9;[]
ACCUMULO-1922;0;9;9;[null]
ACCUMULO-1925;0;9;9;[null]
ACCUMULO-1930;9;9;9;[]
ACCUMULO-1934;0;9;9;[null]
ACCUMULO-1935;9;9;9;[]
ACCUMULO-1936;7;9;10;[7, 8, 9]
ACCUMULO-1937;9;9;9;[]
ACCUMULO-1939;0;9;9;[null]
ACCUMULO-1940;9;9;9;[]
ACCUMULO-1941;0;9;9;[null]
ACCUMULO-1942;0;9;9;[null]
ACCUMULO-1943;0;9;9;[null]
ACCUMULO-1944;9;9;9;[]
ACCUMULO-1947;0;9;9;[null]
ACCUMULO-1948;0;9;9;[null]
ACCUMULO-1952;9;9;9;[]
ACCUMULO-1953;0;9;9;[null]
ACCUMULO-1958;9;9;9;[]
ACCUMULO-1959;9;9;9;[]
ACCUMULO-1965;0;9;9;[null]
ACCUMULO-1967;0;9;9;[null]
ACCUMULO-1968;9;9;9;[]
ACCUMULO-1976;0;9;9;[null]
ACCUMULO-1978;0;9;9;[null]
ACCUMULO-1980;0;9;9;[null]
ACCUMULO-1983;0;9;9;[null]
ACCUMULO-1985;9;9;9;[]
ACCUMULO-1986;0;9;9;[null]
ACCUMULO-1987;0;9;9;[null]
ACCUMULO-1989;0;9;9;[null]
ACCUMULO-1990;0;9;9;[null]
ACCUMULO-1993;9;9;9;[]
ACCUMULO-1994;9;9;9;[]
ACCUMULO-1997;0;9;9;[null]
ACCUMULO-1998;0;9;9;[null]
ACCUMULO-1999;9;9;9;[]
ACCUMULO-2009;0;9;9;[null]
ACCUMULO-2012;0;9;9;[null]
ACCUMULO-2013;0;9;9;[null]
ACCUMULO-2022;0;9;9;[null]
ACCUMULO-2024;0;9;9;[null]
ACCUMULO-2025;0;9;9;[null]
ACCUMULO-2028;0;9;9;[null]
ACCUMULO-2029;0;9;9;[null]
ACCUMULO-2032;0;9;9;[null]
ACCUMULO-2035;0;9;9;[null]
ACCUMULO-2036;0;9;9;[null]
ACCUMULO-2037;2;9;12;[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
ACCUMULO-2041;0;9;12;[null]
ACCUMULO-2042;9;9;9;[]
ACCUMULO-2057;9;9;9;[]
ACCUMULO-2058;9;9;9;[]
ACCUMULO-2065;0;9;9;[null]
ACCUMULO-2067;0;9;9;[null]
ACCUMULO-2068;0;9;9;[null]
ACCUMULO-2073;0;9;9;[null]
ACCUMULO-2074;0;9;9;[null]
ACCUMULO-2075;0;9;9;[null]
ACCUMULO-2078;9;9;9;[]
ACCUMULO-2082;0;9;9;[null]
ACCUMULO-2083;9;9;9;[]
ACCUMULO-2085;0;9;9;[null]
ACCUMULO-2086;0;9;9;[null]
ACCUMULO-2087;0;9;9;[null]
ACCUMULO-2090;0;9;9;[null]
ACCUMULO-2091;0;9;9;[null]
ACCUMULO-2092;0;9;9;[null]
ACCUMULO-2093;0;9;9;[null]
ACCUMULO-2096;0;9;9;[null]
ACCUMULO-2101;0;9;9;[null]
ACCUMULO-2102;0;9;9;[null]
ACCUMULO-2104;0;9;9;[null]
ACCUMULO-2105;0;9;9;[null]
ACCUMULO-2106;0;9;9;[null]
ACCUMULO-2109;9;9;9;[]
ACCUMULO-2110;0;9;9;[null]
ACCUMULO-2112;9;9;9;[]
ACCUMULO-2116;9;9;9;[]
ACCUMULO-2117;0;9;9;[null]
ACCUMULO-2121;0;9;9;[null]
ACCUMULO-2124;0;9;9;[null]
ACCUMULO-2125;0;9;9;[null]
ACCUMULO-2127;0;9;9;[null]
ACCUMULO-2128;0;9;9;[null]
